2020-07-11 11:23:14,620 INFO  Logger.cs: 70 - 
2020-07-11 11:44:33,801 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-11 11:44:33,801 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-11 11:44:36,186 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Chassis to child RearCastor failed
2020-07-11 11:44:36,192 INFO  ExportHelperExtension.cs: 338 - Creating joint RearCastorWheel
2020-07-11 11:44:36,193 INFO  ExportHelperExtension.cs: 1409 - Fixing components for RearCastor
2020-07-11 11:44:36,194 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-11 11:44:36,194 INFO  ExportHelperExtension.cs: 1414 - Fixing 21
2020-07-11 11:44:36,195 INFO  ExportHelperExtension.cs: 1422 - Component 21 is already fixed
2020-07-11 11:44:36,441 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-11 11:44:36,441 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-11 11:44:36,442 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-11 11:44:36,442 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-11 11:44:36,443 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-11 11:44:39,071 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent RearCastor to child RearCastorWheel failed
2020-07-11 11:44:39,246 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from GazeboV0.SLDASM
2020-07-11 11:44:39,249 INFO  ExportHelperExtension.cs: 1142 - Found 53 in GazeboV0.SLDASM
2020-07-11 11:44:39,250 INFO  ExportHelperExtension.cs: 1152 - Found 7 features of type [CoordSys] in GazeboV0.SLDASM
2020-07-11 11:44:39,250 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-11 11:44:39,251 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-07-11 11:44:39,251 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomCastorWheel-2
2020-07-11 11:44:39,252 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomCastorWheel-2
2020-07-11 11:44:39,252 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomCastorWheel-2
2020-07-11 11:44:39,253 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SinglePartChassis-1
2020-07-11 11:44:39,253 INFO  ExportHelperExtension.cs: 1142 - Found 30 in SinglePartChassis-1
2020-07-11 11:44:39,254 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SinglePartChassis-1
2020-07-11 11:44:39,255 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomCastor-1
2020-07-11 11:44:39,255 INFO  ExportHelperExtension.cs: 1142 - Found 29 in CustomCastor-1
2020-07-11 11:44:39,256 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomCastor-1
2020-07-11 11:44:39,256 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomRobotWheel-1
2020-07-11 11:44:39,257 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomRobotWheel-1
2020-07-11 11:44:39,257 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomRobotWheel-1
2020-07-11 11:44:39,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomCastor-2
2020-07-11 11:44:39,258 INFO  ExportHelperExtension.cs: 1142 - Found 29 in CustomCastor-2
2020-07-11 11:44:39,258 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomCastor-2
2020-07-11 11:44:39,259 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomRobotWheel-2
2020-07-11 11:44:39,259 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomRobotWheel-2
2020-07-11 11:44:39,260 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomRobotWheel-2
2020-07-11 11:44:39,260 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from CustomCastorWheel-1
2020-07-11 11:44:39,260 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomCastorWheel-1
2020-07-11 11:44:39,261 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in CustomCastorWheel-1
2020-07-11 11:44:39,263 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from GazeboV0.SLDASM
2020-07-11 11:44:39,263 INFO  ExportHelperExtension.cs: 1142 - Found 53 in GazeboV0.SLDASM
2020-07-11 11:44:39,264 INFO  ExportHelperExtension.cs: 1152 - Found 6 features of type [RefAxis] in GazeboV0.SLDASM
2020-07-11 11:44:39,264 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-11 11:44:39,265 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-07-11 11:44:39,265 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomCastorWheel-2
2020-07-11 11:44:39,265 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomCastorWheel-2
2020-07-11 11:44:39,266 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomCastorWheel-2
2020-07-11 11:44:39,266 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SinglePartChassis-1
2020-07-11 11:44:39,267 INFO  ExportHelperExtension.cs: 1142 - Found 30 in SinglePartChassis-1
2020-07-11 11:44:39,267 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SinglePartChassis-1
2020-07-11 11:44:39,268 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomCastor-1
2020-07-11 11:44:39,268 INFO  ExportHelperExtension.cs: 1142 - Found 29 in CustomCastor-1
2020-07-11 11:44:39,269 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomCastor-1
2020-07-11 11:44:39,269 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomRobotWheel-1
2020-07-11 11:44:39,270 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomRobotWheel-1
2020-07-11 11:44:39,270 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomRobotWheel-1
2020-07-11 11:44:39,270 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomCastor-2
2020-07-11 11:44:39,271 INFO  ExportHelperExtension.cs: 1142 - Found 29 in CustomCastor-2
2020-07-11 11:44:39,272 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomCastor-2
2020-07-11 11:44:39,272 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomRobotWheel-2
2020-07-11 11:44:39,272 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomRobotWheel-2
2020-07-11 11:44:39,273 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomRobotWheel-2
2020-07-11 11:44:39,274 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from CustomCastorWheel-1
2020-07-11 11:44:39,274 INFO  ExportHelperExtension.cs: 1142 - Found 26 in CustomCastorWheel-1
2020-07-11 11:44:39,275 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in CustomCastorWheel-1
2020-07-11 11:44:39,344 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-11 11:52:03,260 INFO  Serialization.cs: 275 - URDF Configuration found
